Review,y
van wilder brings a whole new meaning to the phrase 'comedy gag . ' at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ,0
a disappointment for those who love alternate versions of the bard ,0
the film tries too hard to be funny and tries too hard to be hip . the end result is a film that's neither . ,0
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . something like scrubbing the toilet . or emptying rat traps . or doing last year's taxes with your ex-wife . ,0
scooby dooby doo / and shaggy too / you both look and sound great . / but daphne ,0
is the time really ripe for a warmed-over james bond adventure ,0
there's enough melodrama in this magnolia primavera to make pta proud yet director muccino's characters are less worthy of puccini than they are of daytime television . ,0
however it may please those who love movies that blare with pop songs ,0
the humor isn't as sharp ,0
some of their jokes work ,0
even horror fans will most likely not find what they're seeking with trouble every day ; the movie lacks both thrills and humor . ,0
comes off like a rejected abc afterschool special ,0
it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so,0
it's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating ,0
the title not only describes its main characters ,0
sometimes it feels as if it might have been made in the '70s or '80s ,0
schaeffer has to find some hook on which to hang his persistently useless movies ,0
demands too much of most viewers . ,0
the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on . ,0
it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit . so i just did . ,0
shamelessly sappy and ,0
aggravating and tedious . ,0
the ring just left me cold and wet like i was out in the seattle drizzle without rainwear . ,0
the film seems a dead weight . the lack of pace kills it ,0
for anyone who grew up on disney's 1950 treasure island ,0
a clutchy ,0
meandering ,0
the ending is a cop-out . what happens to john q ? i don't have an i am sam clue . ,0
has the feel of an unedited personal journal . ,0
remember when bond had more glamour than clamor ? no more . ,0
cry havoc and let slip the dogs of cheese ,0
this charmless nonsense ensues amid clanging film references that make jay and silent bob's excellent adventure seem understated . ,0
it doesn't quite deserve the gong ,0
the subject of swinging still seems ripe for a documentary -- just not this one . ,0
 . . . hudlin is stuck trying to light a fire with soggy leaves . ,0
unlike his directorial efforts ,0
the overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than ,0
lacks depth . ,0
most of the supporting characters in eastwood films are weak ,0
there's no real reason to see it ,0
audiences will find no mention of political prisoners or persecutions that might paint the castro regime in less than saintly tones . ,0
under-rehearsed and lifeless,0
the film takes too long getting to the good stuff ,0
you can practically smell the patchouli oil . ,0
to say analyze that is de niro's best film since meet the parents sums up the sad state of his recent career . ,0
the actors don't inhabit their roles -- they're trapped by them ,0
an often-deadly boring ,0
this film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane ,0
consists of a plot and jokes done too often by people far more talented than ali g,0
another week ,0
laughably ,0
moderately involving despite bargain-basement photography and hackneyed romance . ,0
there is no insight into the anguish of heidi's life -- only a depiction of pain ,0
the editing is chaotic ,0
when [de palma's] bad ,0
tadpole is emblematic of the witless ageism afflicting films : young is cool ,0
i doubt anyone will remember the picture by the time christmas really rolls around ,0
uncertain in tone . . . a garbled exercise in sexual politics ,0
all's well that ends well ,0
the only thing worse than your substandard ,0
if you think that jennifer lopez has shown poor judgment in planning to marry ben affleck ,0
stars matthew perry and elizabeth hurley illicit more than a chuckle ,0
it's best to avoid imprisonment with the dull ,0
culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character . ,0
in the end ,0
 . . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie . ,0
a movie that ,0
shot perhaps 'artistically' with handheld cameras and apparently no movie lights by joaquin baca-asay ,0
imagine a really bad community theater production of west side story without the songs . ,0
soul is what's lacking in every character in this movie and ,0
a one-trick pony whose few t&a bits still can't save itself from being unoriginal ,0
the worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors,0
it may be a prize winner ,0
the production values are up there . the use of cgi and digital ink-and-paint make the thing look really slick . the voices are fine as well . the problem ,0
it's got its heart in the right place ,0
proves that a movie about goodness is not the same thing as a good movie . ,0
well ,0
this overproduced and generally disappointing effort isn't likely to rouse the rush hour crowd . ,0
topkapi this is not . ,0
if shayamalan wanted to tell a story about a man who loses his faith ,0
ethan hawke has always fancied himself the bastard child of the beatnik generation and it's all over his chelsea walls . ,0
equal parts bodice-ripper and plodding costume drama . ,0
i'm not suggesting that you actually see it ,0
while the film misfires at every level ,0
if you liked the 1982 film then ,0
a 93-minute condensation of a 26-episode tv series ,0
guillen rarely gets beneath the surface of things . she lists ingredients ,0
audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school . ,0
